Instrument_ID,market_max,market_min,max_limit_orders,min_limit_orders
ZC111,1000,1,1000,1
m2111-P-3450,100,1,100,1
m2111-P-3500,100,1,100,1
m2111-P-3550,100,1,100,1
pp2109-C-9000,1000,1,1000,1
pp2109-C-9100,1000,1,1000,1
CF109C15600,100,1,100,1
CF109C15800,100,1,100,1
CF109P15600,100,1,100,1
CF109P15800,100,1,100,1
cu2110,30,1,500,1
cu2110C43000,30,1,100,1
cu2110C44000,30,1,100,1
cu2110C45000,30,1,100,1
cu2110C46000,30,1,100,1
cu2110C47000,30,1,100,1
RM109C2900,100,1,100,1
RM109P2900,100,1,100,1
SR109C4600,100,1,100,1
SR109P4600,100,1,100,1
TA109C3200,100,1,100,1
TA109P3200,100,1,100,1
i2110-C-800,1000,1,1000,1
i2110-P-800,1000,1,1000,1
l2110-C-8400,1000,1,1000,1
l2110-C-8500,1000,1,1000,1
l2110-P-8400,1000,1,1000,1
l2110-P-8500,1000,1,1000,1
pp2109-P-9000,1000,1,1000,1
pp2109-P-9100,1000,1,1000,1
c2111-C-2320,100,1,100,1
c2111-C-2340,100,1,100,1
c2111-C-2360,100,1,100,1
c2111-C-2380,100,1,100,1
c2111-C-2400,100,1,100,1
cu2110C48000,30,1,100,1
cu2110C49000,30,1,100,1
cu2110C50000,30,1,100,1
cu2110C51000,30,1,100,1
cu2110C52000,30,1,100,1
cu2110C53000,30,1,100,1
cu2110C54000,30,1,100,1
cu2110C55000,30,1,100,1
cu2110C56000,30,1,100,1
cu2110C57000,30,1,100,1
cu2110C58000,30,1,100,1
cu2110C59000,30,1,100,1
cu2110C60000,30,1,100,1
cu2110P43000,30,1,100,1
cu2110P44000,30,1,100,1
cu2110P45000,30,1,100,1
cu2110P46000,30,1,100,1
cu2110P47000,30,1,100,1
cu2110P48000,30,1,100,1
cu2110P49000,30,1,100,1
cu2110P50000,30,1,100,1
cu2110P51000,30,1,100,1
cu2110P52000,30,1,100,1
cu2110P53000,30,1,100,1
cu2110P54000,30,1,100,1
v2109-C-7600,1000,1,1000,1
v2109-P-7600,1000,1,1000,1
v2110-C-7400,1000,1,1000,1
v2110-C-7500,1000,1,1000,1
v2110-C-7600,1000,1,1000,1
v2110-C-7700,1000,1,1000,1
v2110-C-7800,1000,1,1000,1
v2110-P-7400,1000,1,1000,1
v2110-P-7500,1000,1,1000,1
v2110-P-7600,1000,1,1000,1
v2110-P-7700,1000,1,1000,1
v2110-P-7800,1000,1,1000,1
c2111-P-2460,100,1,100,1
c2111-P-2480,100,1,100,1
c2111-P-2500,100,1,100,1
c2111-P-2520,100,1,100,1
c2111-P-2540,100,1,100,1
c2111-P-2560,100,1,100,1
c2111-P-2580,100,1,100,1
c2111-P-2600,100,1,100,1
c2111-P-2620,100,1,100,1
c2111-P-2640,100,1,100,1
c2111-P-2660,100,1,100,1
c2111-P-2680,100,1,100,1
c2111-P-2700,100,1,100,1
c2111-P-2720,100,1,100,1
c2111-P-2740,100,1,100,1
c2111-P-2760,100,1,100,1
c2111-P-2780,100,1,100,1
c2111-P-2800,100,1,100,1
i2111-C-580,1000,1,1000,1
i2111-C-590,1000,1,1000,1
i2111-C-600,1000,1,1000,1
i2111-C-610,1000,1,1000,1
i2111-C-620,1000,1,1000,1
i2111-C-630,1000,1,1000,1
i2111-C-640,1000,1,1000,1
cu2110P55000,30,1,100,1
cu2110P56000,30,1,100,1
cu2110P57000,30,1,100,1
cu2110P58000,30,1,100,1
cu2110P59000,30,1,100,1
cu2110P60000,30,1,100,1
hc2110,30,1,500,1
ni2110,30,1,500,1
pb2110,30,1,500,1
rb2110,30,1,500,1
ru2110,30,1,500,1
ru2110C11000,30,1,100,1
ru2110C11250,30,1,100,1
ru2110C11500,30,1,100,1
ru2110C11750,30,1,100,1
ru2110C12000,30,1,100,1
ru2110C12250,30,1,100,1
ru2110C12500,30,1,100,1
ru2110C12750,30,1,100,1
ru2110C13000,30,1,100,1
ru2110C13250,30,1,100,1
ru2110C13500,30,1,100,1
ru2110C13750,30,1,100,1
ru2110C14000,30,1,100,1
ru2110C14250,30,1,100,1
i2111-C-650,1000,1,1000,1
i2111-C-660,1000,1,1000,1
c2111-C-2420,100,1,100,1
c2111-C-2440,100,1,100,1
c2111-C-2460,100,1,100,1
c2111-C-2480,100,1,100,1
c2111-C-2500,100,1,100,1
c2111-C-2520,100,1,100,1
c2111-C-2540,100,1,100,1
c2111-C-2560,100,1,100,1
c2111-C-2580,100,1,100,1
c2111-C-2600,100,1,100,1
c2111-C-2620,100,1,100,1
c2111-C-2640,100,1,100,1
c2111-C-2660,100,1,100,1
c2111-C-2680,100,1,100,1
c2111-C-2700,100,1,100,1
c2111-C-2720,100,1,100,1
c2111-C-2740,100,1,100,1
c2111-C-2760,100,1,100,1
c2111-C-2780,100,1,100,1
c2111-C-2800,100,1,100,1
c2111-P-2320,100,1,100,1
c2111-P-2340,100,1,100,1
c2111-P-2360,100,1,100,1
ru2110C14500,30,1,100,1
ru2110C14750,30,1,100,1
ru2110C15000,30,1,100,1
ru2110C15250,30,1,100,1
ru2110C15500,30,1,100,1
ru2110C15750,30,1,100,1
ru2110C16000,30,1,100,1
ru2110P11000,30,1,100,1
c2111-P-2380,100,1,100,1
c2111-P-2400,100,1,100,1
c2111-P-2420,100,1,100,1
c2111-P-2440,100,1,100,1
eb2110,1000,1,1000,1
eg2110,1000,1,1000,1
jd2110,300,1,300,1
pg2110,1000,1,1000,1
v2110-C-5600,1000,1,1000,1
v2110-C-5700,1000,1,1000,1
v2110-C-5800,1000,1,1000,1
v2110-C-5900,1000,1,1000,1
v2110-C-6000,1000,1,1000,1
v2110-C-6100,1000,1,1000,1
v2110-C-6200,1000,1,1000,1
v2110-C-6300,1000,1,1000,1
CF109C16200,100,1,100,1
CF109C16400,100,1,100,1
CF109P16200,100,1,100,1
CF109P16400,100,1,100,1
m2109-C-3450,100,1,100,1
IO2109-C-5600,0,1,20,1
IO2109-P-5600,0,1,20,1
pg2109-C-4150,1000,1,1000,1
pg2109-P-4150,1000,1,1000,1
c2111-C-2820,100,1,100,1
c2111-P-2820,100,1,100,1
i2110-C-820,1000,1,1000,1
v2110-C-6400,1000,1,1000,1
v2110-C-6500,1000,1,1000,1
v2110-C-6600,1000,1,1000,1
v2110-C-6700,1000,1,1000,1
v2110-C-6800,1000,1,1000,1
v2110-C-6900,1000,1,1000,1
v2110-C-7000,1000,1,1000,1
v2110-C-7100,1000,1,1000,1
v2110-C-7200,1000,1,1000,1
v2110-P-5600,1000,1,1000,1
v2110-P-5700,1000,1,1000,1
v2110-P-5800,1000,1,1000,1
v2110-P-5900,1000,1,1000,1
v2110-P-6000,1000,1,1000,1
v2110-P-6100,1000,1,1000,1
v2110-P-6200,1000,1,1000,1
v2110-P-6300,1000,1,1000,1
v2110-P-6400,1000,1,1000,1
v2110-P-6500,1000,1,1000,1
v2110-P-6600,1000,1,1000,1
v2110-P-6700,1000,1,1000,1
v2110-P-6800,1000,1,1000,1
v2110-P-6900,1000,1,1000,1
v2110-P-7000,1000,1,1000,1
v2110-P-7100,1000,1,1000,1
m2109-P-3450,100,1,100,1
ru2109C15250,30,1,100,1
ru2109P15250,30,1,100,1
RM109C2850,100,1,100,1
RM109P2850,100,1,100,1
i2110-C-580,1000,1,1000,1
i2110-C-590,1000,1,1000,1
i2110-C-600,1000,1,1000,1
i2110-C-610,1000,1,1000,1
i2110-C-620,1000,1,1000,1
i2110-C-630,1000,1,1000,1
i2110-C-640,1000,1,1000,1
i2110-C-650,1000,1,1000,1
i2110-C-660,1000,1,1000,1
i2110-C-670,1000,1,1000,1
i2110-C-680,1000,1,1000,1
i2110-C-690,1000,1,1000,1
i2110-C-700,1000,1,1000,1
i2110-C-710,1000,1,1000,1
pg2110-C-4300,1000,1,1000,1
pg2110-P-4300,1000,1,1000,1
i2110-P-820,1000,1,1000,1
i2111-C-810,1000,1,1000,1
i2111-P-810,1000,1,1000,1
l2111-C-6400,1000,1,1000,1
l2111-C-6500,1000,1,1000,1
l2111-C-6600,1000,1,1000,1
l2111-C-6700,1000,1,1000,1
l2111-C-6800,1000,1,1000,1
l2111-C-6900,1000,1,1000,1
l2111-C-7000,1000,1,1000,1
l2111-C-7100,1000,1,1000,1
l2111-C-7200,1000,1,1000,1
l2111-C-7300,1000,1,1000,1
l2111-C-7400,1000,1,1000,1
l2111-C-7500,1000,1,1000,1
l2111-C-7600,1000,1,1000,1
l2111-C-7700,1000,1,1000,1
l2111-C-7800,1000,1,1000,1
l2111-C-7900,1000,1,1000,1
l2111-C-8000,1000,1,1000,1
l2111-C-8100,1000,1,1000,1
l2111-C-8200,1000,1,1000,1
l2111-C-8300,1000,1,1000,1
l2111-C-8400,1000,1,1000,1
l2111-P-6400,1000,1,1000,1
m2109-C-3400,100,1,100,1
m2109-P-3400,100,1,100,1
v2109-C-7400,1000,1,1000,1
v2109-P-7400,1000,1,1000,1
i2110-C-720,1000,1,1000,1
i2110-C-730,1000,1,1000,1
i2110-C-740,1000,1,1000,1
i2110-C-750,1000,1,1000,1
i2110-C-760,1000,1,1000,1
i2110-C-770,1000,1,1000,1
i2110-C-780,1000,1,1000,1
i2110-C-790,1000,1,1000,1
i2110-P-580,1000,1,1000,1
i2110-P-590,1000,1,1000,1
i2110-P-600,1000,1,1000,1
i2110-P-610,1000,1,1000,1
i2110-P-620,1000,1,1000,1
i2110-P-630,1000,1,1000,1
i2110-P-640,1000,1,1000,1
i2110-P-650,1000,1,1000,1
i2110-P-660,1000,1,1000,1
i2110-P-670,1000,1,1000,1
i2110-P-680,1000,1,1000,1
i2110-P-690,1000,1,1000,1
i2110-P-700,1000,1,1000,1
i2110-P-710,1000,1,1000,1
i2110-P-720,1000,1,1000,1
i2110-P-730,1000,1,1000,1
i2110-P-740,1000,1,1000,1
l2111-P-6500,1000,1,1000,1
l2111-P-6600,1000,1,1000,1
l2111-P-6700,1000,1,1000,1
l2111-P-6800,1000,1,1000,1
l2111-P-6900,1000,1,1000,1
l2111-P-7000,1000,1,1000,1
l2111-P-7100,1000,1,1000,1
l2111-P-7200,1000,1,1000,1
l2111-P-7300,1000,1,1000,1
l2111-P-7400,1000,1,1000,1
l2111-P-7500,1000,1,1000,1
l2111-P-7600,1000,1,1000,1
l2111-P-7700,1000,1,1000,1
l2111-P-7800,1000,1,1000,1
l2111-P-7900,1000,1,1000,1
l2111-P-8000,1000,1,1000,1
l2111-P-8100,1000,1,1000,1
l2111-P-8200,1000,1,1000,1
l2111-P-8300,1000,1,1000,1
l2111-P-8400,1000,1,1000,1
pp2110-C-8800,1000,1,1000,1
c2109-P-2860,100,1,100,1
c2109-P-2880,100,1,100,1
c2109-P-2900,100,1,100,1
i2110-P-750,1000,1,1000,1
i2110-P-760,1000,1,1000,1
i2110-P-770,1000,1,1000,1
i2110-P-780,1000,1,1000,1
i2110-P-790,1000,1,1000,1
v2110-P-7200,1000,1,1000,1
RM109C2800,100,1,100,1
RM109P2800,100,1,100,1
TA109C4100,100,1,100,1
TA109P4100,100,1,100,1
l2110-C-6200,1000,1,1000,1
l2110-C-6300,1000,1,1000,1
pp2110-C-8900,1000,1,1000,1
pp2110-C-9000,1000,1,1000,1
pp2110-P-8800,1000,1,1000,1
pp2110-P-8900,1000,1,1000,1
pp2110-P-9000,1000,1,1000,1
v2109-C-7700,1000,1,1000,1
v2109-P-7700,1000,1,1000,1
i2110-C-830,1000,1,1000,1
i2110-P-830,1000,1,1000,1
i2111-C-820,1000,1,1000,1
i2111-P-820,1000,1,1000,1
l2109-C-8700,1000,1,1000,1
l2109-P-8700,1000,1,1000,1
l2111-C-8500,1000,1,1000,1
m2109-C-3350,100,1,100,1
m2109-P-3350,100,1,100,1
pg2109-C-3900,1000,1,1000,1
pg2109-C-3950,1000,1,1000,1
pg2109-P-3900,1000,1,1000,1
pg2109-P-3950,1000,1,1000,1
PF108,1000,1,1000,1
ru2109C16750,30,1,100,1
ru2109P16750,30,1,100,1
ru2110C16500,30,1,100,1
ru2110C16750,30,1,100,1
ru2110P16500,30,1,100,1
ru2110P16750,30,1,100,1
pg2110-C-3050,1000,1,1000,1
pg2110-C-3100,1000,1,1000,1
pg2110-C-3150,1000,1,1000,1
pg2110-C-3200,1000,1,1000,1
pg2110-C-3250,1000,1,1000,1
pg2110-C-3300,1000,1,1000,1
pg2110-C-3350,1000,1,1000,1
pg2110-C-3400,1000,1,1000,1
l2110-C-6400,1000,1,1000,1
l2110-C-6500,1000,1,1000,1
l2110-C-6600,1000,1,1000,1
l2110-C-6700,1000,1,1000,1
l2110-C-6800,1000,1,1000,1
l2110-C-6900,1000,1,1000,1
l2110-C-7000,1000,1,1000,1
l2110-C-7100,1000,1,1000,1
l2110-C-7200,1000,1,1000,1
l2110-C-7300,1000,1,1000,1
l2110-C-7400,1000,1,1000,1
l2110-C-7500,1000,1,1000,1
l2110-C-7600,1000,1,1000,1
l2110-C-7700,1000,1,1000,1
l2110-C-7800,1000,1,1000,1
l2110-C-7900,1000,1,1000,1
l2110-C-8000,1000,1,1000,1
l2110-C-8100,1000,1,1000,1
l2110-C-8200,1000,1,1000,1
l2110-P-6200,1000,1,1000,1
l2110-P-6300,1000,1,1000,1
l2110-P-6400,1000,1,1000,1
l2110-P-6500,1000,1,1000,1
l2110-P-6600,1000,1,1000,1
l2110-P-6700,1000,1,1000,1
l2111-C-8600,1000,1,1000,1
l2111-C-8700,1000,1,1000,1
l2111-P-8500,1000,1,1000,1
l2111-P-8600,1000,1,1000,1
l2111-P-8700,1000,1,1000,1
PF109,1000,1,1000,1
CF109C14800,100,1,100,1
CF109C15000,100,1,100,1
l2109-C-8500,1000,1,1000,1
l2109-P-8500,1000,1,1000,1
ru2110P11250,30,1,100,1
ru2110P11500,30,1,100,1
ru2110P11750,30,1,100,1
ru2110P12000,30,1,100,1
ru2110P12250,30,1,100,1
ru2110P12500,30,1,100,1
ru2110P12750,30,1,100,1
ru2110P13000,30,1,100,1
ru2110P13250,30,1,100,1
ru2110P13500,30,1,100,1
pg2110-C-3450,1000,1,1000,1
pg2110-C-3500,1000,1,1000,1
pg2110-C-3550,1000,1,1000,1
pg2110-C-3600,1000,1,1000,1
pg2110-C-3650,1000,1,1000,1
pg2110-C-3700,1000,1,1000,1
pg2110-C-3750,1000,1,1000,1
pg2110-C-3800,1000,1,1000,1
pg2110-C-3850,1000,1,1000,1
pg2110-C-3900,1000,1,1000,1
pg2110-C-3950,1000,1,1000,1
pg2110-C-4000,1000,1,1000,1
pg2110-C-4050,1000,1,1000,1
pg2110-C-4100,1000,1,1000,1
pg2110-C-4150,1000,1,1000,1
pg2110-P-3050,1000,1,1000,1
pg2110-P-3100,1000,1,1000,1
pg2110-P-3150,1000,1,1000,1
pg2110-P-3200,1000,1,1000,1
pg2110-P-3250,1000,1,1000,1
pg2110-P-3300,1000,1,1000,1
pg2110-P-3350,1000,1,1000,1
pg2110-P-3400,1000,1,1000,1
pg2110-P-3450,1000,1,1000,1
pg2110-P-3500,1000,1,1000,1
l2110-P-6800,1000,1,1000,1
l2110-P-6900,1000,1,1000,1
l2110-P-7000,1000,1,1000,1
l2110-P-7100,1000,1,1000,1
l2110-P-7200,1000,1,1000,1
l2110-P-7300,1000,1,1000,1
l2110-P-7400,1000,1,1000,1
l2110-P-7500,1000,1,1000,1
l2110-P-7600,1000,1,1000,1
l2110-P-7700,1000,1,1000,1
l2110-P-7800,1000,1,1000,1
l2110-P-7900,1000,1,1000,1
l2110-P-8000,1000,1,1000,1
l2110-P-8100,1000,1,1000,1
l2110-P-8200,1000,1,1000,1
pg2110-C-3000,1000,1,1000,1
pg2110-P-3000,1000,1,1000,1
pp2110-C-8600,1000,1,1000,1
pp2110-P-8600,1000,1,1000,1
nr2111,30,1,500,1
ag2111,30,1,500,1
pp2109-C-9200,1000,1,1000,1
pp2109-P-9200,1000,1,1000,1
v2109-C-7800,1000,1,1000,1
v2109-P-7800,1000,1,1000,1
bc2108,30,1,500,1
bc2109,30,1,500,1
bc2110,30,1,500,1
bc2111,30,1,500,1
ru2110P13750,30,1,100,1
ru2110P14000,30,1,100,1
ru2110P14250,30,1,100,1
ru2110P14500,30,1,100,1
ru2110P14750,30,1,100,1
ru2110P15000,30,1,100,1
ru2110P15250,30,1,100,1
ru2110P15500,30,1,100,1
ru2110P15750,30,1,100,1
ru2110P16000,30,1,100,1
sn2110,30,1,500,1
sp2110,30,1,500,1
ss2110,30,1,500,1
wr2110,30,1,500,1
zn2110,30,1,500,1
ZC110,1000,1,1000,1
CF109C16000,100,1,100,1
pg2110-P-3550,1000,1,1000,1
pg2110-P-3600,1000,1,1000,1
pg2110-P-3650,1000,1,1000,1
pg2110-P-3700,1000,1,1000,1
pg2110-P-3750,1000,1,1000,1
pg2110-P-3800,1000,1,1000,1
pg2110-P-3850,1000,1,1000,1
pg2110-P-3900,1000,1,1000,1
pg2110-P-3950,1000,1,1000,1
pg2110-P-4000,1000,1,1000,1
pg2110-P-4050,1000,1,1000,1
pg2110-P-4100,1000,1,1000,1
pg2110-P-4150,1000,1,1000,1
pp2110-C-6700,1000,1,1000,1
pp2110-C-6800,1000,1,1000,1
pp2110-C-6900,1000,1,1000,1
pp2110-C-7000,1000,1,1000,1
pp2110-C-7100,1000,1,1000,1
pp2110-C-7200,1000,1,1000,1
pp2110-C-7300,1000,1,1000,1
pp2110-C-7400,1000,1,1000,1
pp2110-C-7500,1000,1,1000,1
pp2110-C-7600,1000,1,1000,1
pp2110-C-7700,1000,1,1000,1
pp2110-C-7800,1000,1,1000,1
pp2110-C-7900,1000,1,1000,1
pp2110-C-8000,1000,1,1000,1
pp2110-C-8100,1000,1,1000,1
pp2110-C-8200,1000,1,1000,1
pp2110-C-8300,1000,1,1000,1
pp2110-C-8400,1000,1,1000,1
pp2110-C-8500,1000,1,1000,1
pp2110-P-6400,1000,1,1000,1
pp2110-P-6500,1000,1,1000,1
pp2110-P-6600,1000,1,1000,1
cu2110C61000,30,1,100,1
cu2110P61000,30,1,100,1
fu2112,30,1,500,1
lu2112,30,1,500,1
sc2312,30,1,500,1
pg2111-P-3750,1000,1,1000,1
pg2111-P-3800,1000,1,1000,1
pg2111-P-3850,1000,1,1000,1
pg2111-P-3900,1000,1,1000,1
pg2111-P-3950,1000,1,1000,1
pg2111-P-4000,1000,1,1000,1
pg2111-P-4050,1000,1,1000,1
pg2111-P-4100,1000,1,1000,1
pg2111-P-4150,1000,1,1000,1
pg2111-P-4200,1000,1,1000,1
pg2111-P-4250,1000,1,1000,1
pg2111-P-4300,1000,1,1000,1
pp2109-C-9500,1000,1,1000,1
pp2109-P-9500,1000,1,1000,1
i2109-C-930,1000,1,1000,1
i2109-P-930,1000,1,1000,1
i2110-C-920,1000,1,1000,1
i2110-P-920,1000,1,1000,1
i2111-C-900,1000,1,1000,1
i2111-P-900,1000,1,1000,1
m2111-C-2750,100,1,100,1
m2111-P-2750,100,1,100,1
i2109-C-1000,1000,1,1000,1
i2109-C-980,1000,1,1000,1
i2109-C-990,1000,1,1000,1
i2109-P-1000,1000,1,1000,1
i2109-P-980,1000,1,1000,1
i2109-P-990,1000,1,1000,1
i2110-C-970,1000,1,1000,1
i2110-C-980,1000,1,1000,1
v2109-C-7500,1000,1,1000,1
v2109-P-7500,1000,1,1000,1
i2110-C-810,1000,1,1000,1
i2110-P-810,1000,1,1000,1
pg2111-C-4400,1000,1,1000,1
pg2111-P-4400,1000,1,1000,1
v2109-C-7900,1000,1,1000,1
v2109-P-7900,1000,1,1000,1
i2109-C-920,1000,1,1000,1
i2109-P-920,1000,1,1000,1
i2110-C-910,1000,1,1000,1
i2110-P-910,1000,1,1000,1
i2111-C-890,1000,1,1000,1
i2111-P-890,1000,1,1000,1
i2109-P-950,1000,1,1000,1
i2109-P-960,1000,1,1000,1
i2109-P-970,1000,1,1000,1
i2110-C-930,1000,1,1000,1
i2110-C-940,1000,1,1000,1
i2110-C-950,1000,1,1000,1
i2110-C-960,1000,1,1000,1
i2110-P-930,1000,1,1000,1
i2110-P-940,1000,1,1000,1
i2110-P-950,1000,1,1000,1
i2110-P-960,1000,1,1000,1
i2111-C-920,1000,1,1000,1
i2111-C-930,1000,1,1000,1
i2111-C-940,1000,1,1000,1
i2111-P-920,1000,1,1000,1
i2111-P-930,1000,1,1000,1
i2111-P-940,1000,1,1000,1
l2109-C-8900,1000,1,1000,1
l2109-P-8900,1000,1,1000,1
i2110-P-970,1000,1,1000,1
i2110-P-980,1000,1,1000,1
i2111-C-950,1000,1,1000,1
i2111-C-960,1000,1,1000,1
i2111-C-970,1000,1,1000,1
i2111-P-950,1000,1,1000,1
i2111-P-960,1000,1,1000,1
i2111-P-970,1000,1,1000,1
l2109-C-9000,1000,1,1000,1
l2109-P-9000,1000,1,1000,1
l2110-C-8800,1000,1,1000,1
l2110-C-8900,1000,1,1000,1
l2110-C-9000,1000,1,1000,1
m2109-C-3550,100,1,100,1
m2109-P-3550,100,1,100,1
v2109-C-8000,1000,1,1000,1
v2109-P-8000,1000,1,1000,1
v2110-C-7900,1000,1,1000,1
v2110-C-8000,1000,1,1000,1
pg2109-C-4250,1000,1,1000,1
pg2109-P-4250,1000,1,1000,1
pg2110-C-4350,1000,1,1000,1
pg2110-P-4350,1000,1,1000,1
pg2111-C-4450,1000,1,1000,1
pg2111-C-4500,1000,1,1000,1
pg2111-P-4450,1000,1,1000,1
pg2111-P-4500,1000,1,1000,1
v2109-C-8200,1000,1,1000,1
v2109-C-8300,1000,1,1000,1
v2109-P-8200,1000,1,1000,1
v2109-P-8300,1000,1,1000,1
v2110-C-8100,1000,1,1000,1
v2110-P-8100,1000,1,1000,1
MA109C2175,100,1,100,1
MA109C2200,100,1,100,1
MA109C2225,100,1,100,1
MA109C2250,100,1,100,1
MA109C2275,100,1,100,1
l2110-P-8800,1000,1,1000,1
l2110-P-8900,1000,1,1000,1
l2110-P-9000,1000,1,1000,1
v2109-C-8400,1000,1,1000,1
v2109-P-8400,1000,1,1000,1
v2110-C-8200,1000,1,1000,1
v2110-P-7900,1000,1,1000,1
v2110-P-8000,1000,1,1000,1
ru2110C17500,30,1,100,1
ru2110P17500,30,1,100,1
MA109C2300,100,1,100,1
MA109C2325,100,1,100,1
MA109C2350,100,1,100,1
MA109C2375,100,1,100,1
MA109C2400,100,1,100,1
MA109C2425,100,1,100,1
MA109C2450,100,1,100,1
MA109C2475,100,1,100,1
MA109P2175,100,1,100,1
MA109P2200,100,1,100,1
MA109P2225,100,1,100,1
MA109P2250,100,1,100,1
MA109P2275,100,1,100,1
MA109P2300,100,1,100,1
MA109P2325,100,1,100,1
MA109P2350,100,1,100,1
MA109P2375,100,1,100,1
MA109P2400,100,1,100,1
MA109P2425,100,1,100,1
MA109P2450,100,1,100,1
MA109P2475,100,1,100,1
v2110-P-8200,1000,1,1000,1
MA109C2500,100,1,100,1
MA109P2500,100,1,100,1
AP111,1000,1,1000,1
CY111,1000,1,1000,1
FG111,1000,1,1000,1
JR111,1000,1,1000,1
LR111,1000,1,1000,1
MA111,1000,1,1000,1
OI111,1000,1,1000,1
PF111,1000,1,1000,1
PM111,1000,1,1000,1
RI111,1000,1,1000,1
RM111,1000,1,1000,1
RS111,1000,1,1000,1
SA111,1000,1,1000,1
SF111,1000,1,1000,1
SM111,1000,1,1000,1
UR111,1000,1,1000,1
WH111,1000,1,1000,1
a2111,1000,1,1000,1
b2111,1000,1,1000,1
bb2111,1000,1,1000,1
c2111,2000,1,2000,1
cs2111,1000,1,1000,1
fb2111,1000,1,1000,1
pp2110-C-9300,1000,1,1000,1
pp2110-P-9300,1000,1,1000,1
MA109C2550,100,1,100,1
MA109C2600,100,1,100,1
MA109P2550,100,1,100,1
MA109P2600,100,1,100,1
i2111,1000,1,1000,1
j2111,500,1,500,1
jm2111,1000,1,1000,1
l2111,1000,1,1000,1
m2111,1000,1,1000,1
p2111,1000,1,1000,1
pp2111,1000,1,1000,1
rr2111,1000,1,1000,1
v2111,1000,1,1000,1
y2111,1000,1,1000,1
pg2109-C-4200,1000,1,1000,1
pg2109-P-4200,1000,1,1000,1
pp2109-C-8900,1000,1,1000,1
pp2109-P-8900,1000,1,1000,1
c2111-C-2840,100,1,100,1
c2111-P-2840,100,1,100,1
i2109-C-850,1000,1,1000,1
i2109-P-850,1000,1,1000,1
i2110-C-840,1000,1,1000,1
i2110-C-850,1000,1,1000,1
i2110-P-840,1000,1,1000,1
RM109C2325,100,1,100,1
RM109C2350,100,1,100,1
RM109C2375,100,1,100,1
RM109C2400,100,1,100,1
RM109C2425,100,1,100,1
RM109C2450,100,1,100,1
RM109C2475,100,1,100,1
RM109C2500,100,1,100,1
RM109C2550,100,1,100,1
RM109C2600,100,1,100,1
RM109C2650,100,1,100,1
RM109C2700,100,1,100,1
RM109C2750,100,1,100,1
RM109C2950,100,1,100,1
RM109P2950,100,1,100,1
c2109-C-2920,100,1,100,1
c2109-P-2920,100,1,100,1
c2111-C-2860,100,1,100,1
i2109-C-1020,1000,1,1000,1
i2109-C-1040,1000,1,1000,1
i2109-C-1060,1000,1,1000,1
i2109-P-1020,1000,1,1000,1
i2109-P-1040,1000,1,1000,1
i2109-P-1060,1000,1,1000,1
i2110-C-1000,1000,1,1000,1
i2110-C-1020,1000,1,1000,1
i2110-C-1040,1000,1,1000,1
i2110-C-990,1000,1,1000,1
i2110-P-1000,1000,1,1000,1
i2110-P-1020,1000,1,1000,1
i2110-P-1040,1000,1,1000,1
i2110-P-850,1000,1,1000,1
i2111-C-830,1000,1,1000,1
i2111-P-830,1000,1,1000,1
RM109P2325,100,1,100,1
RM109P2350,100,1,100,1
RM109P2375,100,1,100,1
RM109P2400,100,1,100,1
RM109P2425,100,1,100,1
RM109P2450,100,1,100,1
RM109P2475,100,1,100,1
RM109P2500,100,1,100,1
RM109P2550,100,1,100,1
RM109P2600,100,1,100,1
RM109P2650,100,1,100,1
RM109P2700,100,1,100,1
RM109P2750,100,1,100,1
pg2109-C-4000,1000,1,1000,1
pg2109-C-4050,1000,1,1000,1
pg2109-P-4000,1000,1,1000,1
pg2109-P-4050,1000,1,1000,1
c2111-P-2860,100,1,100,1
l2110-C-8600,1000,1,1000,1
l2110-P-8600,1000,1,1000,1
m2109-C-3600,100,1,100,1
m2109-C-3650,100,1,100,1
m2109-P-3600,100,1,100,1
m2109-P-3650,100,1,100,1
m2111-C-3600,100,1,100,1
m2111-P-3600,100,1,100,1
v2109-C-8500,1000,1,1000,1
v2109-C-8600,1000,1,1000,1
v2109-P-8500,1000,1,1000,1
v2109-P-8600,1000,1,1000,1
v2110-C-8300,1000,1,1000,1
v2110-P-8300,1000,1,1000,1
CF109C15200,100,1,100,1
CF109C15400,100,1,100,1
CF109P15200,100,1,100,1
CF109P15400,100,1,100,1
eb2111,1000,1,1000,1
eg2111,1000,1,1000,1
jd2111,300,1,300,1
pg2111,1000,1,1000,1
i2109-C-860,1000,1,1000,1
i2109-P-860,1000,1,1000,1
i2111-C-840,1000,1,1000,1
i2111-P-840,1000,1,1000,1
i2109-C-940,1000,1,1000,1
i2109-P-940,1000,1,1000,1
i2111-C-910,1000,1,1000,1
i2111-P-910,1000,1,1000,1
i2110-P-990,1000,1,1000,1
i2111-C-1000,1000,1,1000,1
i2111-C-1020,1000,1,1000,1
i2111-C-980,1000,1,1000,1
i2111-C-990,1000,1,1000,1
i2111-P-1000,1000,1,1000,1
i2111-P-1020,1000,1,1000,1
i2111-P-980,1000,1,1000,1
i2111-P-990,1000,1,1000,1
v2109-C-8100,1000,1,1000,1
v2109-P-8100,1000,1,1000,1
ZC112,1000,1,1000,1
SR109C4500,100,1,100,1
SR109P4500,100,1,100,1
i2109-C-890,1000,1,1000,1
i2109-C-900,1000,1,1000,1
i2109-P-890,1000,1,1000,1
